Order ID,Event Date,Publisher Name,Website Name,Action Name,Action Type,Status,Sale Amount (USD),Corrected Amount (USD),Order Discount (USD),Advertiser Commission (USD),Publisher Commission (USD),CJ Fee (USD),Operating System,Device Name,Browser,Is Tablet,Model,Ad ID,Coupon,Click Referring URL
300092130,3/22/2015 18:41,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,37.8,0,4.2,-1.474,1.134,0.34,OS X 10.6 Snow Leopard,Desktop,Firefox,FALSE,Desktop,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/?utm_expid=87900937-11.0Ha6YdkUTNiUxHO1p8Ce1Q.
300092124,3/22/2015 17:33,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,66,0,0,-2.574,1.98,0.594,iOS,iPad,Safari,TRUE,iPad,12125421,RAPUMPKIN,http://www.coupons.com/coupon-codes/skincare-by-alana/?cid=578436_2&pos=1&ver=alertsignup&utm_expid=
300092123,3/22/2015 17:19,Shopathome.com,shopathome,SkincareByAlana.com Purchase - Existing Customer,Advanced Sale,Extended,59.2,0,14.8,-2.309,1.776,0.533,Windows 7,,Mozilla,,,10833028,YBLVE2,
300092123,3/22/2015 17:19,Shopathome.com,shopathome,Skincare By Alana purchase,Advanced Sale,New,59.2,0,14.8,-7.696,5.92,1.776,Windows 7,,Mozilla,,,10833028,YBLVE2,
300092096,3/22/2015 14:24,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,38.7,0,4.3,-1.509,1.161,0.348,OS X,Desktop,Safari,FALSE,Desktop,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/?utm_expid=87900937-11.0Ha6YdkUTNiUxHO1p8Ce1Q.
300092086,3/22/2015 12:55,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,63,0,7,-2.457,1.89,0.567,Windows 7,Desktop,Chrome,FALSE,Desktop,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/?ver=alertsignup&utm_expid=87900937-11.0Ha6Ydk
300092079,3/22/2015 12:00,"Ebates Performance Marketing, Inc.",Ebates.com,SkincareByAlana.com Purchase - New Customer,Advanced Sale,New,83,0,0,-12.948,9.96,2.988,OS X,Desktop,Chrome,FALSE,Desktop,11600828,RAPUMPKIN,http://www.ebates.com/shopping/ticket/skincarebyalana_12408-xfas?AutoLoginID=Y5fL%2FYQ2kHyicDLXU5Q4i
300092079,3/22/2015 12:00,"Ebates Performance Marketing, Inc.",Ebates.com,Skincare By Alana purchase,Advanced Sale,Extended,83,0,0,-12.948,9.96,2.988,OS X,Desktop,Chrome,FALSE,Desktop,11600828,RAPUMPKIN,http://www.ebates.com/shopping/ticket/skincarebyalana_12408-xfas?AutoLoginID=Y5fL%2FYQ2kHyicDLXU5Q4i
300092077,3/22/2015 11:38,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,21.6,0,2.4,-0.948,0.648,0.3,iOS,iPad,Safari,TRUE,iPad,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/?utm_expid=87900937-11.0Ha6YdkUTNiUxHO1p8Ce1Q.
300092070,3/22/2015 11:10,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,37.8,0,4.2,-1.474,1.134,0.34,OS X,Desktop,Chrome,FALSE,Desktop,10833043,SAVE10CJ,http://www.retailmenot.com/view/skincarebyalana.com
300092024,3/21/2015 18:07,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,108,0,12,-4.212,3.24,0.972,iOS,iPad,Safari,TRUE,iPad,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/?ver=alertsignup&utm_expid=87900937-11.0Ha6Ydk
300092022,3/21/2015 17:45,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,119.2,0,15.8,-4.649,3.576,1.073,OS X 10.7 Lion,Desktop,Chrome,FALSE,Desktop,12085311,PADDY2,http://www.coupons.com/coupon-codes/skincare-by-alana/
300092014,3/21/2015 16:08,"Mr. Rebates, Inc.",MrRebates.com,Skincare By Alana purchase,Advanced Sale,Extended,63.9,0,7.1,-9.968,7.668,2.3,Windows,Desktop,Chrome,FALSE,Desktop,12085311,SAVE10CJ,http://mrrebates.com/search_stores.asp?k=Skincare+By+Alana&g_search_option=S
300092010,3/21/2015 15:50,"Mr. Rebates, Inc.",MrRebates.com,Skincare By Alana purchase,Advanced Sale,Extended,198.9,0,22.1,-31.028,23.868,7.16,Windows,Desktop,Chrome,FALSE,Desktop,12122845,SAVE10CJ,http://mrrebates.com/merchants/6473.asp
300092009,3/21/2015 15:51,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,69.3,0,7.7,-2.703,2.079,0.624,iOS,iPad,Safari,TRUE,iPad,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/?ver=alertsignup&utm_expid=87900937-11.0Ha6Ydk
300091995,3/21/2015 13:08,"Ebates Performance Marketing, Inc.",Ebates.com,Skincare By Alana purchase,Advanced Sale,Extended,150,0,0,-23.4,18,5.4,OS X,Desktop,Firefox,FALSE,Desktop,11600828,MILKCLEANSE,http://www.ebates.com/shopping/ticket/skincarebyalana_12408-xfas?AutoLoginID=yKTD5R97lW2W3k1GpidkTg%
300091978,3/21/2015 10:52,Shopathome.com,shopathome,Skincare By Alana purchase,Advanced Sale,Extended,53.64,0,0,-6.973,5.364,1.609,Windows 7,,Mozilla,,,10833028,,
300091978,3/21/2015 10:52,Shopathome.com,shopathome,SkincareByAlana.com Purchase - New Customer,Advanced Sale,New,53.64,0,0,-8.368,6.437,1.931,Windows 7,,Mozilla,,,10833028,,
300091950,3/21/2015 7:17,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,72.9,0,8.1,-2.843,2.187,0.656,Windows 7,Desktop,Chrome,FALSE,Desktop,12085311,SAVE10CJ,http://www.retailmenot.com/view/skincarebyalana.com?c=3947013
300091948,3/21/2015 4:19,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,8.1,0,0.9,-0.543,0.243,0.3,iOS,iPad,Safari,TRUE,iPad,12085311,SAVE10CJ,http://www.retailmenot.com/view/skincarebyalana.com
300091934,3/20/2015 18:48,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,26.1,0,2.9,-1.083,0.783,0.3,OS X,Desktop,Safari,FALSE,Desktop,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/?utm_expid=87900937-11.0Ha6YdkUTNiUxHO1p8Ce1Q.
300091918,3/20/2015 15:16,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,31.5,0,3.5,-1.245,0.945,0.3,OS X 10.8 Mountain Lion,Desktop,Safari,FALSE,Desktop,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/?ver=alertsignup&utm_expid=87900937-11.0Ha6Ydk
300089943,2/27/2015 22:00,"Ebates Performance Marketing, Inc.",Ebates.com,Skincare By Alana purchase,Advanced Sale,Locked,86,0,0,-13.416,10.32,3.096,,,,,,-1,,
300091891,3/20/2015 11:56,Shopathome.com,shopathome,Skincare By Alana purchase,Advanced Sale,Extended,15,0,0,-0.75,0.45,0.3,Windows,Desktop,Chrome,FALSE,Desktop,10833028,,https://secure.shopathome.com/
300091859,3/20/2015 8:16,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,22.95,0,2.55,-0.989,0.689,0.3,Windows 7,Desktop,IE,FALSE,Desktop,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/?ver=alertsignup&utm_expid=87900937-11.0Ha6Ydk
300091858,3/20/2015 7:56,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,188.8,0,28.2,-7.363,5.664,1.699,iPhone OS,iPhone,Safari,FALSE,iPhone,12125574,YBLVE2,http://m.retailmenot.com/view/skincarebyalana.com
300091856,3/20/2015 7:44,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,32.3,0,5.7,-1.269,0.969,0.3,Windows 7,,Mozilla,,,12085311,ALSAVE15,http://www.coupons.com/coupon-codes/skincare-by-alana/?utm_expid=87900937-11.0Ha6YdkUTNiUxHO1p8Ce1Q.
300091851,3/20/2015 7:05,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,54,0,6,-2.106,1.62,0.486,Windows 7,Desktop,Chrome,FALSE,Desktop,12085311,SAVE10CJ,http://www.retailmenot.com/view/skincarebyalana.com?c=3947013
300091846,3/20/2015 6:46,MicroWeb Technologies, > Coupon Deals,Skincare By Alana purchase,Advanced Sale,Extended,53.64,0,0,-6.973,5.364,1.609,Windows 7,Desktop,Firefox,FALSE,Desktop,10832376,,http://www.coupondeals.us/coupons/skincarebyalana.php
300091844,3/20/2015 6:40,StarThrust.com,Virtual Flubber 1 (Forwards & Statistics),Skincare By Alana purchase,Advanced Sale,Extended,26,0,0,-3.38,2.6,0.78,Windows,Desktop,Firefox,FALSE,Desktop,11970120,,http://cheap-kingdom.us/test/gateway.new.php?vuri=/store/beauty/skin-care-gifts-1.php
300091842,3/20/2015 3:52,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,182.7,0,20.3,-7.125,5.481,1.644,OS X,Desktop,Chrome,FALSE,Desktop,10833043,SAVE10CJ,http://www.retailmenot.com/view/skincarebyalana.com
300091813,3/19/2015 16:07,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,14.4,0,1.6,-0.732,0.432,0.3,Android,Galaxy Note 3,Android Webkit,FALSE,SM-N900V,12085311,SAVE10CJ,http://m.retailmenot.com/view/skincarebyalana.com
300091793,3/19/2015 13:16,Shopathome.com,shopathome,Skincare By Alana purchase,Advanced Sale,Extended,19.2,0,4.8,-0.876,0.576,0.3,Windows 7,,Mozilla,,,10833028,YBLVE2,
300091790,3/19/2015 12:47,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,15,0,0,-0.75,0.45,0.3,Windows 7,Desktop,Chrome,FALSE,Desktop,11189516,,http://www.coupons.com/coupon-codes/skincare-by-alana/?utm_expid=87900937-11.0Ha6YdkUTNiUxHO1p8Ce1Q.
300091782,3/19/2015 11:58,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,61.2,0,6.8,-2.387,1.836,0.551,Windows 7,Desktop,Chrome,FALSE,Desktop,12085311,SAVE10CJ,http://www.retailmenot.com/view/skincarebyalana.com
300091773,3/19/2015 10:37,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,97.2,0,10.8,-3.791,2.916,0.875,OS X 10.6 Snow Leopard,Desktop,Safari,FALSE,Desktop,12085311,SAVE10CJ,http://www.retailmenot.com/view/skincarebyalana.com
300091758,3/19/2015 9:14,Savings.com Inc.,Savings.com,Skincare By Alana purchase,Advanced Sale,Extended,34,0,6,-1.326,1.02,0.306,iPhone OS,iPhone,Safari,FALSE,iPhone,12119258,PADDY1,http://www.valpak.com/c/coupon-codes/skincare-by-alana-coupons/
300091749,3/19/2015 7:28,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,28,0,0,-1.14,0.84,0.3,iOS,iPad,Safari,TRUE,iPad,11101503,,http://www.retailmenot.com/coupons/tokyomilk
300091742,3/19/2015 6:43,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,61.2,0,6.8,-2.387,1.836,0.551,Windows,Desktop,Chrome,FALSE,Desktop,10833043,SAVE10CJ,http://www.retailmenot.com/coupons/tokyomilk?c=6670058
300091727,3/18/2015 21:15,CouponCabin,CouponCabin,Skincare By Alana purchase,Advanced Sale,Extended,93.5,0,16.5,-14.586,11.22,3.366,Windows 7,Desktop,Firefox,FALSE,Desktop,12119230,PADDY1,
300091711,3/18/2015 18:32,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,58.5,0,6.5,-2.282,1.755,0.527,Windows,,Mozilla,,,10833043,SAVE10CJ,http://www.retailmenot.com/view/skincarebyalana.com
300091709,3/18/2015 18:24,"Ebates Performance Marketing, Inc.",Ebates.com,Skincare By Alana purchase,Advanced Sale,Extended,159.6,0,39.9,-24.898,19.152,5.746,OS X,Desktop,Chrome,FALSE,Desktop,11600828,PADDY2,http://www.ebates.com/shopping/ticket/skincarebyalana_12408-xfas?AutoLoginID=fsJ%2F8D3EiNv4%2FTS4Pqb
300091703,3/18/2015 17:16,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,53.28,0,5.92,-2.077,1.598,0.479,iPhone OS,iPhone,Safari,FALSE,iPhone,12125582,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/
300091646,3/18/2015 9:48,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,12.6,0,1.4,-0.678,0.378,0.3,OS X 10.6 Snow Leopard,Desktop,Safari,FALSE,Desktop,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/
300091645,3/18/2015 9:44,"Ebates Performance Marketing, Inc.",Ebates.com,Skincare By Alana purchase,Advanced Sale,Extended,223.9,0,0,-34.928,26.868,8.06,Windows 7,Desktop,Firefox,FALSE,Desktop,12085311,ANNVC,http://www.ebates.com/skincarebyalana_12408-xfas?special=11312787&navigation_id=22405&sourceName=Web
300091620,3/18/2015 5:57,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,34,0,0,-1.326,1.02,0.306,Android,Galaxy Note 3 LTE,Android Webkit,FALSE,SM-N900A,10833043,,http://m.retailmenot.com/view/skincarebyalana.com
300091612,3/17/2015 21:34,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,131,0,0,-5.109,3.93,1.179,iPhone OS,iPhone,Safari,FALSE,iPhone,12125421,RAPUMPKIN,http://www.coupons.com/coupon-codes/skincare-by-alana/
300091608,3/17/2015 20:37,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,136,0,34,-5.304,4.08,1.224,Android,Galaxy Note II,Android Webkit,FALSE,SPH-L900,12088230,PADDY2,http://www.coupons.com/coupon-codes/skincare-by-alana/
300091572,3/17/2015 15:26,CouponCabin,CouponCabin,Skincare By Alana purchase,Advanced Sale,Extended,43.35,0,7.65,-6.763,5.202,1.561,OS X 10.7 Lion,Desktop,Safari,FALSE,Desktop,12119230,PADDY1,
300091554,3/17/2015 13:15,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,116.76,0,0,-4.554,3.503,1.051,iOS,iPad,Safari,TRUE,iPad,10833043,,http://www.retailmenot.com/view/skincarebyalana.com
300091548,3/17/2015 12:50,Skimlinks,ustart.org,Skincare By Alana purchase,Advanced Sale,Extended,108,0,0,-14.04,10.8,3.24,OS X,Desktop,Safari,FALSE,Desktop,12119258,,http://www.ustart.org/search/google/search_web.php?q=skincare%20by%20alana&hl=com
300091541,3/17/2015 11:50,"Mr. Rebates, Inc.",MrRebates.com,Skincare By Alana purchase,Advanced Sale,Extended,208,0,52,-32.448,24.96,7.488,OS X,Desktop,Chrome,FALSE,Desktop,12122845,MSMARCH2,http://www.mrrebates.com/search_stores.asp?k=Skincare+By+Alana&g_search_option=S
300091538,3/17/2015 11:40,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,54,0,6,-2.106,1.62,0.486,Windows 7,Desktop,Firefox,FALSE,Desktop,12085311,SAVE10CJ,http://www.retailmenot.com/view/skincarebyalana.com?c=6670067
300091522,3/17/2015 10:26,CouponCabin,CouponCabin,Skincare By Alana purchase,Advanced Sale,Extended,46.75,0,8.25,-7.293,5.61,1.683,iOS,iPad,Safari,TRUE,iPad,12119230,PADDY1,
300091499,3/17/2015 9:00,"Ebates Performance Marketing, Inc.",Ebates.com,Skincare By Alana purchase,Advanced Sale,Extended,50.4,0,5.6,-7.862,6.048,1.814,Android 4.0.x Ice Cream Sandwich,Desktop,Android Webkit,FALSE,Desktop,11600828,SAVE10CJ,http://mobile.ebates.com/shopping/ticket/skincarebyalana_12408-xfas?AutoLoginID=2yYIkG2FEFnlzc4rphCZ
300091472,3/17/2015 5:36,"SGT.io, Inc.",Slick-Savings,Skincare By Alana purchase,Advanced Sale,Extended,14.4,0,1.6,-1.872,1.44,0.432,OS X 10.6 Snow Leopard,Desktop,Safari,FALSE,Desktop,12146286,SAVE10CJ,http://fwdaff.com/click/r/?r=http%3A%2F%2Fwww.anrdoezrs.net%2Fclick-5737646-12146286%3Fsid%3D1095838
300091447,3/16/2015 17:48,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,9.34,0,1.65,-0.58,0.28,0.3,Windows 7,Desktop,Chrome,FALSE,Desktop,12125571,CSMEDICA,http://www.retailmenot.com/s/cosmedica?c=6686880
300091445,3/16/2015 17:47,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,72,0,8,-2.808,2.16,0.648,Windows 7,Desktop,Chrome,FALSE,Desktop,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/
300091444,3/16/2015 17:10,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,27,0,3,-1.11,0.81,0.3,OS X,Desktop,Safari,FALSE,Desktop,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/
300091427,3/16/2015 14:03,"Ebates Performance Marketing, Inc.",Ebates.com,Skincare By Alana purchase,Advanced Sale,Extended,94,0,0,-14.664,11.28,3.384,iOS,iPad,Safari,TRUE,iPad,12125421,RAPUMPKIN,http://www.ebates.com/skincarebyalana_12408-xfas?special=11317019&navigation_id=22622&sourceName=Web
300091406,3/16/2015 11:35,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,280.24,0,49.46,-10.929,8.407,2.522,Windows,Desktop,Chrome,FALSE,Desktop,12085311,CSMEDICA,http://www.coupons.com/coupon-codes/skincare-by-alana/
300091405,3/16/2015 11:23,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,53.07,0,0,-2.07,1.592,0.478,OS X,Desktop,Safari,FALSE,Desktop,12085311,,http://www.coupons.com/coupon-codes/skincare-by-alana/
300091398,3/16/2015 10:39,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,25,0,0,-1.05,0.75,0.3,Windows 7,Desktop,IE,FALSE,Desktop,12085311,,http://www.coupons.com/coupon-codes/skincare-by-alana/
300091396,3/16/2015 10:23,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,16.56,0,1.84,-0.797,0.497,0.3,Windows 7,Desktop,Chrome,FALSE,Desktop,12085311,SAVE10CJ,http://www.retailmenot.com/view/skincarebyalana.com
300091389,3/16/2015 8:50,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,21.15,0,2.35,-0.935,0.635,0.3,Windows 7,Desktop,Firefox,FALSE,Desktop,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/
300091386,3/16/2015 8:01,PayPal Inc,PayPal Shopping,Skincare By Alana purchase,Advanced Sale,Extended,85.5,0,9.5,-11.115,8.55,2.565,Windows 7,Desktop,Chrome,FALSE,Desktop,12125565,SAVE10CJ,
300091372,3/15/2015 20:51,"Ebates Performance Marketing, Inc.",Ebates.com,Skincare By Alana purchase,Advanced Sale,Extended,44,0,0,-6.864,5.28,1.584,Windows 7,Desktop,Firefox,FALSE,Desktop,12125565,,http://www.ebates.com/skincarebyalana_12408-xfas?special=11317220&navigation_id=22622&sourceName=Web
300091369,3/15/2015 20:20,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,50.4,0,5.6,-1.966,1.512,0.454,iPhone OS,iPhone,Safari,FALSE,iPhone,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/
300091333,3/15/2015 13:34,Mega Information Technology Limited,SavingStory,Skincare By Alana purchase,Advanced Sale,Extended,317.7,0,35.3,-41.301,31.77,9.531,OS X,Desktop,Firefox,FALSE,Desktop,12085311,SAVE10CJ,http://www.savingstory.com/coupons/skincarebyalana-com/
300091324,3/15/2015 12:12,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,42.75,0,4.75,-1.668,1.283,0.385,iPhone OS,iPhone,Safari,FALSE,iPhone,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/
300091323,3/15/2015 12:01,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,35.1,0,3.9,-1.369,1.053,0.316,Android 4.0.x Ice Cream Sandwich,Desktop,Android Webkit,FALSE,Desktop,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/
300091307,3/15/2015 10:00,"Ebates Performance Marketing, Inc.",Ebates.com,Skincare By Alana purchase,Advanced Sale,Extended,15.12,0,1.68,-2.358,1.814,0.544,Windows 7,,Mozilla,,,12085311,SAVECJ10,http://www.ebates.com/skincarebyalana_12408-xfas?special=11312787&navigation_id=22622&sourceName=Web
300091299,3/15/2015 8:37,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,28.75,0,3.2,-1.162,0.862,0.3,Windows 7,,Mozilla,,,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/
300091295,3/15/2015 8:06,"Prodege, LLC",Swagbucks.com,Skincare By Alana purchase,Advanced Sale,Extended,8,0,0,-1.26,0.96,0.3,Windows,,Mozilla,,,12122861,,http://www.swagbucks.com/g/shopredir?merchant=1984&category=0&page=4&kID=1671665
300091259,3/14/2015 11:59,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,14.4,0,1.6,-0.732,0.432,0.3,Windows,Desktop,Firefox,FALSE,Desktop,12085311,SAVE10CJ,http://www.retailmenot.com/view/skincarebyalana.com
300091250,3/14/2015 9:53,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,35.95,0,4,-1.403,1.079,0.324,Windows,Desktop,Chrome,FALSE,Desktop,10833043,SAVE10CJ,http://www.retailmenot.com/view/skincarebyalana.com
300091241,3/14/2015 8:19,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,50.4,0,5.6,-1.966,1.512,0.454,OS X,Desktop,Safari,FALSE,Desktop,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/
300091235,3/14/2015 4:38,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,21.6,0,2.4,-0.948,0.648,0.3,OS X 10.8 Mountain Lion,Desktop,Safari,FALSE,Desktop,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/?cid=585673_2&pos=13&ccti=a93584956a944f68b7b0
300091228,3/13/2015 22:39,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,13.5,0,1.5,-0.705,0.405,0.3,Windows 7,Desktop,Firefox,FALSE,Desktop,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/
300091204,3/13/2015 15:40,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,93.6,0,10.4,-3.65,2.808,0.842,Windows 7,Desktop,Chrome,FALSE,Desktop,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/?cid=578436_2&pos=1&ccti=30da7e92e0224d3e8f36a
300091182,3/13/2015 12:51,Shopathome.com,shopathome,Skincare By Alana purchase,Advanced Sale,Extended,32,0,0,-1.26,0.96,0.3,Windows 7,,Mozilla,,,10833028,,
300091168,3/13/2015 10:50,PricePP LLC,dealsea,Skincare By Alana purchase,Advanced Sale,Extended,64.8,0,7.2,-8.424,6.48,1.944,Windows 7,Desktop,Chrome,FALSE,Desktop,10950963,SAVE10CJ,http://dealsea.com/view/skincarebyalana.com
300091152,3/13/2015 8:30,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,17.1,0,1.9,-0.813,0.513,0.3,OS X,Desktop,Safari,FALSE,Desktop,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/
300091142,3/12/2015 22:06,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,39.6,0,4.4,-1.544,1.188,0.356,Windows 7,Desktop,Chrome,FALSE,Desktop,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/
300091140,3/12/2015 20:48,Shopathome.com,shopathome,Skincare By Alana purchase,Advanced Sale,Extended,16.5,0,0,-0.795,0.495,0.3,Windows Vista,Desktop,Chrome,FALSE,Desktop,10833028,,https://secure.shopathome.com/
300091133,3/12/2015 18:37,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,108.88,0,26.72,-4.246,3.266,0.98,iPhone OS,iPhone,Safari,FALSE,iPhone,10833043,XCAL2,http://m.retailmenot.com/view/skincarebyalana.com
300091131,3/12/2015 18:32,Shopathome.com,shopathome,Skincare By Alana purchase,Advanced Sale,Extended,48.8,0,12.2,-1.903,1.464,0.439,Windows Vista,Desktop,IE,FALSE,Desktop,10833028,YBLVE2,
300091114,3/12/2015 12:25,"Ebates Performance Marketing, Inc.",Ebates.com,Skincare By Alana purchase,Advanced Sale,Extended,66.3,0,11.7,-10.343,7.956,2.387,Windows,,Mozilla,,,12085311,ALSAVE15,http://www.ebates.com/skincarebyalana_12408-xfas?special=11312787&navigation_id=22622&sourceName=Web
300091109,3/12/2015 11:32,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,15.3,0,1.7,-0.759,0.459,0.3,Windows 7,Desktop,Firefox,FALSE,Desktop,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/
300091078,3/12/2015 6:25,"Ebates Performance Marketing, Inc.",Ebates.com,Skincare By Alana purchase,Advanced Sale,Extended,10,0,0,-1.56,1.2,0.36,Windows,,Mozilla,,,12085311,,http://www.ebates.com/skincarebyalana_12408-xfas?special=11312787&navigation_id=22622&sourceName=Web
300091075,3/12/2015 5:40,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,239.84,0,0,-9.354,7.195,2.159,Windows,,Mozilla,,,12085311,,http://www.coupons.com/coupon-codes/skincare-by-alana/
300091070,3/11/2015 23:07,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,20.7,0,2.3,-0.921,0.621,0.3,iOS,iPad,Safari,TRUE,iPad,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/
300091066,3/11/2015 21:56,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,9.9,0,1.1,-0.597,0.297,0.3,OS X,Desktop,Chrome,FALSE,Desktop,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/
